samples,times,losses,model
22000,127,0.47839999198913574,MabEpsilonGreedy
22100,127,0.4763999879360199,MabEpsilonGreedy
22200,128,0.47380000352859497,MabEpsilonGreedy
22300,128,0.4715000092983246,MabEpsilonGreedy
22400,129,0.47540000081062317,MabEpsilonGreedy
22500,129,0.48030000925064087,MabEpsilonGreedy
22600,130,0.48730000853538513,MabEpsilonGreedy
22700,131,0.492000013589859,MabEpsilonGreedy
22800,131,0.49630001187324524,MabEpsilonGreedy
22900,132,0.5001000165939331,MabEpsilonGreedy
23000,132,0.5016000270843506,MabEpsilonGreedy
23100,133,0.5023000240325928,MabEpsilonGreedy
23200,134,0.5008999705314636,MabEpsilonGreedy
23300,134,0.4959000051021576,MabEpsilonGreedy
23400,135,0.49149999022483826,MabEpsilonGreedy
23500,135,0.484499990940094,MabEpsilonGreedy
23600,136,0.4781999886035919,MabEpsilonGreedy
23700,136,0.476500004529953,MabEpsilonGreedy
23800,137,0.47690001130104065,MabEpsilonGreedy
23900,138,0.4796999990940094,MabEpsilonGreedy
24000,138,0.48500001430511475,MabEpsilonGreedy
24100,139,0.4902999997138977,MabEpsilonGreedy
24200,139,0.49639999866485596,MabEpsilonGreedy
24300,140,0.5029000043869019,MabEpsilonGreedy
24400,141,0.5072000026702881,MabEpsilonGreedy
24500,141,0.5149999856948853,MabEpsilonGreedy
24600,142,0.5214999914169312,MabEpsilonGreedy
24700,142,0.5268999934196472,MabEpsilonGreedy
24800,143,0.5248000025749207,MabEpsilonGreedy
24900,144,0.5235999822616577,MabEpsilonGreedy
25000,144,0.519599974155426,MabEpsilonGreedy
25100,145,0.515999972820282,MabEpsilonGreedy
25200,146,0.5121999979019165,MabEpsilonGreedy
25300,146,0.5085999965667725,MabEpsilonGreedy
25400,147,0.5065000057220459,MabEpsilonGreedy
25500,147,0.5029000043869019,MabEpsilonGreedy
25600,148,0.4975000023841858,MabEpsilonGreedy
25700,149,0.49480000138282776,MabEpsilonGreedy
25800,149,0.4900999963283539,MabEpsilonGreedy
25900,150,0.4902999997138977,MabEpsilonGreedy
26000,150,0.48969998955726624,MabEpsilonGreedy
26100,151,0.49070000648498535,MabEpsilonGreedy
26200,152,0.4945000112056732,MabEpsilonGreedy
26300,152,0.5027999877929688,MabEpsilonGreedy
26400,153,0.51419997215271,MabEpsilonGreedy
26500,153,0.5175999999046326,MabEpsilonGreedy
26600,154,0.5148000121116638,MabEpsilonGreedy
26700,154,0.515500009059906,MabEpsilonGreedy
26800,155,0.5181000232696533,MabEpsilonGreedy
26900,156,0.5253000259399414,MabEpsilonGreedy
27000,156,0.5307999849319458,MabEpsilonGreedy
27100,157,0.5321000218391418,MabEpsilonGreedy
27200,157,0.5271000266075134,MabEpsilonGreedy
27300,158,0.5246999859809875,MabEpsilonGreedy
27400,158,0.5236999988555908,MabEpsilonGreedy
27500,159,0.5227000117301941,MabEpsilonGreedy
27600,160,0.5250999927520752,MabEpsilonGreedy
27700,160,0.5260000228881836,MabEpsilonGreedy
27800,161,0.5248000025749207,MabEpsilonGreedy
27900,161,0.5238999724388123,MabEpsilonGreedy
28000,162,0.5217999815940857,MabEpsilonGreedy
28100,162,0.5206999778747559,MabEpsilonGreedy
28200,163,0.5206999778747559,MabEpsilonGreedy
28300,164,0.5185999870300293,MabEpsilonGreedy
28400,164,0.5205000042915344,MabEpsilonGreedy
28500,165,0.5228000283241272,MabEpsilonGreedy
28600,165,0.5271999835968018,MabEpsilonGreedy
28700,166,0.5324000120162964,MabEpsilonGreedy
28800,167,0.5333999991416931,MabEpsilonGreedy
28900,167,0.5338000059127808,MabEpsilonGreedy
29000,168,0.5339000225067139,MabEpsilonGreedy
29100,168,0.5321999788284302,MabEpsilonGreedy
29200,169,0.5325000286102295,MabEpsilonGreedy
29300,169,0.5321999788284302,MabEpsilonGreedy
29400,170,0.5307000279426575,MabEpsilonGreedy
29500,171,0.5307000279426575,MabEpsilonGreedy
29600,171,0.5300999879837036,MabEpsilonGreedy
29700,172,0.5291000008583069,MabEpsilonGreedy
29800,172,0.5304999947547913,MabEpsilonGreedy
29900,173,0.5315999984741211,MabEpsilonGreedy
30000,173,0.5317000150680542,MabEpsilonGreedy
30100,174,0.5318999886512756,MabEpsilonGreedy
30200,174,0.5335000157356262,MabEpsilonGreedy
30300,175,0.5343000292778015,MabEpsilonGreedy
30400,176,0.5386999845504761,MabEpsilonGreedy
30500,176,0.5408999919891357,MabEpsilonGreedy
30600,177,0.5425000190734863,MabEpsilonGreedy
30700,178,0.5436000227928162,MabEpsilonGreedy
30800,178,0.5429999828338623,MabEpsilonGreedy
30900,179,0.541700005531311,MabEpsilonGreedy
31000,179,0.5410000085830688,MabEpsilonGreedy
31100,180,0.5401999950408936,MabEpsilonGreedy
31200,180,0.5382999777793884,MabEpsilonGreedy
31300,181,0.5357999801635742,MabEpsilonGreedy
31400,182,0.5370000004768372,MabEpsilonGreedy
31500,182,0.5401999950408936,MabEpsilonGreedy
31600,183,0.5425000190734863,MabEpsilonGreedy
31700,183,0.5450000166893005,MabEpsilonGreedy
31800,184,0.5457000136375427,MabEpsilonGreedy
31900,185,0.5458999872207642,MabEpsilonGreedy
32000,185,0.5462999939918518,MabEpsilonGreedy
32100,186,0.5465999841690063,MabEpsilonGreedy
32200,186,0.5467000007629395,MabEpsilonGreedy
32300,187,0.5460000038146973,MabEpsilonGreedy
32400,188,0.5440000295639038,MabEpsilonGreedy
32500,188,0.5432999730110168,MabEpsilonGreedy
32600,189,0.5447999835014343,MabEpsilonGreedy
32700,189,0.5464000105857849,MabEpsilonGreedy
32800,190,0.5483999848365784,MabEpsilonGreedy
32900,191,0.5508000254631042,MabEpsilonGreedy
33000,191,0.5527999997138977,MabEpsilonGreedy
33100,192,0.553600013256073,MabEpsilonGreedy
33200,193,0.5543000102043152,MabEpsilonGreedy
33300,193,0.5569999814033508,MabEpsilonGreedy
33400,194,0.5590999722480774,MabEpsilonGreedy
33500,194,0.5611000061035156,MabEpsilonGreedy
33600,195,0.5612000226974487,MabEpsilonGreedy
33700,195,0.5598999857902527,MabEpsilonGreedy
33800,196,0.5575000047683716,MabEpsilonGreedy
33900,197,0.5570999979972839,MabEpsilonGreedy
34000,197,0.5569000244140625,MabEpsilonGreedy
34100,198,0.5559999942779541,MabEpsilonGreedy
34200,198,0.555899977684021,MabEpsilonGreedy
34300,199,0.5555999875068665,MabEpsilonGreedy
34400,199,0.5547999739646912,MabEpsilonGreedy
34500,200,0.5521000027656555,MabEpsilonGreedy
34600,201,0.5512999892234802,MabEpsilonGreedy
34700,201,0.5515999794006348,MabEpsilonGreedy
34800,202,0.5496000051498413,MabEpsilonGreedy
